"","Periodo","Tipo.de.dato","Grupos.ECOICOP","value"
"11262","2009M07","Variación anual","10 Enseñanza",3.8
"11263","2009M06","Variación anual","10 Enseñanza",3.9
"11264","2009M05","Variación anual","10 Enseñanza",3.9
"11265","2009M04","Variación anual","10 Enseñanza",3.9
"11266","2009M03","Variación anual","10 Enseñanza",4
"11267","2009M02","Variación anual","10 Enseñanza",3.9
"11268","2009M01","Variación anual","10 Enseñanza",3.9
"11269","2008M12","Variación anual","10 Enseñanza",4
"11270","2008M11","Variación anual","10 Enseñanza",4
"11271","2008M10","Variación anual","10 Enseñanza",4.6
"11272","2008M09","Variación anual","10 Enseñanza",4.4
"11273","2008M08","Variación anual","10 Enseñanza",3.9
"11274","2008M07","Variación anual","10 Enseñanza",3.9
"11275","2008M06","Variación anual","10 Enseñanza",3.8
"11276","2008M05","Variación anual","10 Enseñanza",3.9
"11277","2008M04","Variación anual","10 Enseñanza",3.8
"11278","2008M03","Variación anual","10 Enseñanza",3.8
"11279","2008M02","Variación anual","10 Enseñanza",3.8
"11280","2008M01","Variación anual","10 Enseñanza",3.9
"11281","2007M12","Variación anual","10 Enseñanza",4.1
"11282","2007M11","Variación anual","10 Enseñanza",4.1
"11283","2007M10","Variación anual","10 Enseñanza",4.5
"11284","2007M09","Variación anual","10 Enseñanza",4.5
"11285","2007M08","Variación anual","10 Enseñanza",4.5
"11286","2007M07","Variación anual","10 Enseñanza",4.6
"11287","2007M06","Variación anual","10 Enseñanza",4.6
"11288","2007M05","Variación anual","10 Enseñanza",4.5
"11289","2007M04","Variación anual","10 Enseñanza",4.5
"11290","2007M03","Variación anual","10 Enseñanza",4.6
"11291","2007M02","Variación anual","10 Enseñanza",4.6
"11292","2007M01","Variación anual","10 Enseñanza",4.6
"11293","2006M12","Variación anual","10 Enseñanza",4.4
"11294","2006M11","Variación anual","10 Enseñanza",4.3
"11295","2006M10","Variación anual","10 Enseñanza",4
"11296","2006M09","Variación anual","10 Enseñanza",4
"11297","2006M08","Variación anual","10 Enseñanza",3.9
"11298","2006M07","Variación anual","10 Enseñanza",3.9
"11299","2006M06","Variación anual","10 Enseñanza",3.9
"11300","2006M05","Variación anual","10 Enseñanza",3.9
"11301","2006M04","Variación anual","10 Enseñanza",3.9
"11302","2006M03","Variación anual","10 Enseñanza",3.9
"11303","2006M02","Variación anual","10 Enseñanza",3.9
"11304","2006M01","Variación anual","10 Enseñanza",3.8
"11305","2005M12","Variación anual","10 Enseñanza",4.1
"11306","2005M11","Variación anual","10 Enseñanza",4.1
"11307","2005M10","Variación anual","10 Enseñanza",4.5
"11308","2005M09","Variación anual","10 Enseñanza",4.1
"11309","2005M08","Variación anual","10 Enseñanza",4.2
"11310","2005M07","Variación anual","10 Enseñanza",4.2
"11311","2005M06","Variación anual","10 Enseñanza",4.2
"11312","2005M05","Variación anual","10 Enseñanza",4.2
"11313","2005M04","Variación anual","10 Enseñanza",4.2
"11314","2005M03","Variación anual","10 Enseñanza",4.2
"11315","2005M02","Variación anual","10 Enseñanza",4.2
"11316","2005M01","Variación anual","10 Enseñanza",4.3
"11317","2004M12","Variación anual","10 Enseñanza",4.2
"11318","2004M11","Variación anual","10 Enseñanza",4.1
"11319","2004M10","Variación anual","10 Enseñanza",3.7
"11320","2004M09","Variación anual","10 Enseñanza",4
"11321","2004M08","Variación anual","10 Enseñanza",3.9
"11322","2004M07","Variación anual","10 Enseñanza",3.9
"11323","2004M06","Variación anual","10 Enseñanza",3.9
"11324","2004M05","Variación anual","10 Enseñanza",4
"11325","2004M04","Variación anual","10 Enseñanza",4
"11326","2004M03","Variación anual","10 Enseñanza",3.9
"11327","2004M02","Variación anual","10 Enseñanza",4
"11328","2004M01","Variación anual","10 Enseñanza",4.5
"11329","2003M12","Variación anual","10 Enseñanza",4.3
"11330","2003M11","Variación anual","10 Enseñanza",4.9
"11331","2003M10","Variación anual","10 Enseñanza",4.8
"11332","2003M09","Variación anual","10 Enseñanza",5
"11333","2003M08","Variación anual","10 Enseñanza",5
"11334","2003M07","Variación anual","10 Enseñanza",5
"11335","2003M06","Variación anual","10 Enseñanza",5
"11336","2003M05","Variación anual","10 Enseñanza",4.9
"11337","2003M04","Variación anual","10 Enseñanza",4.9
"11338","2003M03","Variación anual","10 Enseñanza",5
"11339","2003M02","Variación anual","10 Enseñanza",5.1
"11340","2003M01","Variación anual","10 Enseñanza",4.6
"11341","2002M12","Variación anual","10 Enseñanza",4.7
"11342","2002M11","Variación anual","10 Enseñanza",4.2
"11343","2002M10","Variación anual","10 Enseñanza",4.1
"11344","2002M09","Variación anual","10 Enseñanza",3.8
"11345","2002M08","Variación anual","10 Enseñanza",3.7
"11346","2002M07","Variación anual","10 Enseñanza",3.7
"11347","2002M06","Variación anual","10 Enseñanza",3.7
"11348","2002M05","Variación anual","10 Enseñanza",3.7
"11349","2002M04","Variación anual","10 Enseñanza",3.7
"11350","2002M03","Variación anual","10 Enseñanza",3.6
"11351","2002M02","Variación anual","10 Enseñanza",3.6
"11352","2002M01","Variación anual","10 Enseñanza",3.5
"11353","2023M12","Variación en lo que va de año","10 Enseñanza",3
"11354","2023M11","Variación en lo que va de año","10 Enseñanza",2.9
"11355","2023M10","Variación en lo que va de año","10 Enseñanza",2.8
"11356","2023M09","Variación en lo que va de año","10 Enseñanza",1.6
"11357","2023M08","Variación en lo que va de año","10 Enseñanza",0.3
"11358","2023M07","Variación en lo que va de año","10 Enseñanza",0.3
"11359","2023M06","Variación en lo que va de año","10 Enseñanza",0.3
"11360","2023M05","Variación en lo que va de año","10 Enseñanza",0.3
"11361","2023M04","Variación en lo que va de año","10 Enseñanza",0.3
"11362","2023M03","Variación en lo que va de año","10 Enseñanza",0.3
"11363","2023M02","Variación en lo que va de año","10 Enseñanza",0.2
"11364","2023M01","Variación en lo que va de año","10 Enseñanza",0.2
"11365","2022M12","Variación en lo que va de año","10 Enseñanza",1.4
"11366","2022M11","Variación en lo que va de año","10 Enseñanza",1.5
"11367","2022M10","Variación en lo que va de año","10 Enseñanza",1.4
"11368","2022M09","Variación en lo que va de año","10 Enseñanza",0.7
"11369","2022M08","Variación en lo que va de año","10 Enseñanza",0
"11370","2022M07","Variación en lo que va de año","10 Enseñanza",0
"11371","2022M06","Variación en lo que va de año","10 Enseñanza",0
"11372","2022M05","Variación en lo que va de año","10 Enseñanza",0
"11373","2022M04","Variación en lo que va de año","10 Enseñanza",0
"11374","2022M03","Variación en lo que va de año","10 Enseñanza",0
"11375","2022M02","Variación en lo que va de año","10 Enseñanza",0
"11376","2022M01","Variación en lo que va de año","10 Enseñanza",0
"11377","2021M12","Variación en lo que va de año","10 Enseñanza",1.2
"11378","2021M11","Variación en lo que va de año","10 Enseñanza",1.2
"11379","2021M10","Variación en lo que va de año","10 Enseñanza",1.1
"11380","2021M09","Variación en lo que va de año","10 Enseñanza",0.7
"11381","2021M08","Variación en lo que va de año","10 Enseñanza",0.1
"11382","2021M07","Variación en lo que va de año","10 Enseñanza",0.1
"11383","2021M06","Variación en lo que va de año","10 Enseñanza",0.1
"11384","2021M05","Variación en lo que va de año","10 Enseñanza",0
"11385","2021M04","Variación en lo que va de año","10 Enseñanza",0
"11386","2021M03","Variación en lo que va de año","10 Enseñanza",0
"11387","2021M02","Variación en lo que va de año","10 Enseñanza",0
"11388","2021M01","Variación en lo que va de año","10 Enseñanza",0
"11389","2020M12","Variación en lo que va de año","10 Enseñanza",-0.2
"11390","2020M11","Variación en lo que va de año","10 Enseñanza",-0.2
"11391","2020M10","Variación en lo que va de año","10 Enseñanza",-0.3
"11392","2020M09","Variación en lo que va de año","10 Enseñanza",0.5
"11393","2020M08","Variación en lo que va de año","10 Enseñanza",0
"11394","2020M07","Variación en lo que va de año","10 Enseñanza",0
"11395","2020M06","Variación en lo que va de año","10 Enseñanza",0
"11396","2020M05","Variación en lo que va de año","10 Enseñanza",0
"11397","2020M04","Variación en lo que va de año","10 Enseñanza",0
"11398","2020M03","Variación en lo que va de año","10 Enseñanza",0
"11399","2020M02","Variación en lo que va de año","10 Enseñanza",0
"11400","2020M01","Variación en lo que va de año","10 Enseñanza",0
"11401","2019M12","Variación en lo que va de año","10 Enseñanza",0.9
"11402","2019M11","Variación en lo que va de año","10 Enseñanza",0.9
"11403","2019M10","Variación en lo que va de año","10 Enseñanza",0.8
"11404","2019M09","Variación en lo que va de año","10 Enseñanza",0.2
"11405","2019M08","Variación en lo que va de año","10 Enseñanza",0
"11406","2019M07","Variación en lo que va de año","10 Enseñanza",0
"11407","2019M06","Variación en lo que va de año","10 Enseñanza",0
"11408","2019M05","Variación en lo que va de año","10 Enseñanza",0
"11409","2019M04","Variación en lo que va de año","10 Enseñanza",0
"11410","2019M03","Variación en lo que va de año","10 Enseñanza",0
"11411","2019M02","Variación en lo que va de año","10 Enseñanza",0
"11412","2019M01","Variación en lo que va de año","10 Enseñanza",0
"11413","2018M12","Variación en lo que va de año","10 Enseñanza",1
"11414","2018M11","Variación en lo que va de año","10 Enseñanza",1
"11415","2018M10","Variación en lo que va de año","10 Enseñanza",0.6
"11416","2018M09","Variación en lo que va de año","10 Enseñanza",0.4
"11417","2018M08","Variación en lo que va de año","10 Enseñanza",0.1
"11418","2018M07","Variación en lo que va de año","10 Enseñanza",0.1
"11419","2018M06","Variación en lo que va de año","10 Enseñanza",0
"11420","2018M05","Variación en lo que va de año","10 Enseñanza",0
"11421","2018M04","Variación en lo que va de año","10 Enseñanza",0
"11422","2018M03","Variación en lo que va de año","10 Enseñanza",0
"11423","2018M02","Variación en lo que va de año","10 Enseñanza",0
"11424","2018M01","Variación en lo que va de año","10 Enseñanza",0
"11425","2017M12","Variación en lo que va de año","10 Enseñanza",0.7
"11426","2017M11","Variación en lo que va de año","10 Enseñanza",0.7
"11427","2017M10","Variación en lo que va de año","10 Enseñanza",0.7
"11428","2017M09","Variación en lo que va de año","10 Enseñanza",0.2
"11429","2017M08","Variación en lo que va de año","10 Enseñanza",0.1
"11430","2017M07","Variación en lo que va de año","10 Enseñanza",0.1
"11431","2017M06","Variación en lo que va de año","10 Enseñanza",0.1
"11432","2017M05","Variación en lo que va de año","10 Enseñanza",0.1
"11433","2017M04","Variación en lo que va de año","10 Enseñanza",0.1
"11434","2017M03","Variación en lo que va de año","10 Enseñanza",0.1
"11435","2017M02","Variación en lo que va de año","10 Enseñanza",0
"11436","2017M01","Variación en lo que va de año","10 Enseñanza",0
"11437","2016M12","Variación en lo que va de año","10 Enseñanza",0.9
"11438","2016M11","Variación en lo que va de año","10 Enseñanza",0.9
"11439","2016M10","Variación en lo que va de año","10 Enseñanza",0.8
"11440","2016M09","Variación en lo que va de año","10 Enseñanza",0.3
"11441","2016M08","Variación en lo que va de año","10 Enseñanza",0
"11442","2016M07","Variación en lo que va de año","10 Enseñanza",0
"11443","2016M06","Variación en lo que va de año","10 Enseñanza",0
"11444","2016M05","Variación en lo que va de año","10 Enseñanza",0
"11445","2016M04","Variación en lo que va de año","10 Enseñanza",0
"11446","2016M03","Variación en lo que va de año","10 Enseñanza",0
"11447","2016M02","Variación en lo que va de año","10 Enseñanza",0
"11448","2016M01","Variación en lo que va de año","10 Enseñanza",0
"11449","2015M12","Variación en lo que va de año","10 Enseñanza",0.5
"11450","2015M11","Variación en lo que va de año","10 Enseñanza",0.5
"11451","2015M10","Variación en lo que va de año","10 Enseñanza",0.5
"11452","2015M09","Variación en lo que va de año","10 Enseñanza",0.3
"11453","2015M08","Variación en lo que va de año","10 Enseñanza",0
"11454","2015M07","Variación en lo que va de año","10 Enseñanza",0
"11455","2015M06","Variación en lo que va de año","10 Enseñanza",0
"11456","2015M05","Variación en lo que va de año","10 Enseñanza",0
"11457","2015M04","Variación en lo que va de año","10 Enseñanza",0
"11458","2015M03","Variación en lo que va de año","10 Enseñanza",0
"11459","2015M02","Variación en lo que va de año","10 Enseñanza",0
"11460","2015M01","Variación en lo que va de año","10 Enseñanza",0
"11461","2014M12","Variación en lo que va de año","10 Enseñanza",1.2
"11462","2014M11","Variación en lo que va de año","10 Enseñanza",1.3
"11463","2014M10","Variación en lo que va de año","10 Enseñanza",1.2
"11464","2014M09","Variación en lo que va de año","10 Enseñanza",0.4
"11465","2014M08","Variación en lo que va de año","10 Enseñanza",0
"11466","2014M07","Variación en lo que va de año","10 Enseñanza",0
"11467","2014M06","Variación en lo que va de año","10 Enseñanza",0
"11468","2014M05","Variación en lo que va de año","10 Enseñanza",0
"11469","2014M04","Variación en lo que va de año","10 Enseñanza",0
"11470","2014M03","Variación en lo que va de año","10 Enseñanza",0
"11471","2014M02","Variación en lo que va de año","10 Enseñanza",0
"11472","2014M01","Variación en lo que va de año","10 Enseñanza",0
"11473","2013M12","Variación en lo que va de año","10 Enseñanza",1.9
"11474","2013M11","Variación en lo que va de año","10 Enseñanza",1.9
"11475","2013M10","Variación en lo que va de año","10 Enseñanza",1.8
"11476","2013M09","Variación en lo que va de año","10 Enseñanza",0.3
"11477","2013M08","Variación en lo que va de año","10 Enseñanza",0
"11478","2013M07","Variación en lo que va de año","10 Enseñanza",0
"11479","2013M06","Variación en lo que va de año","10 Enseñanza",0
"11480","2013M05","Variación en lo que va de año","10 Enseñanza",0
"11481","2013M04","Variación en lo que va de año","10 Enseñanza",0
"11482","2013M03","Variación en lo que va de año","10 Enseñanza",0
"11483","2013M02","Variación en lo que va de año","10 Enseñanza",0
"11484","2013M01","Variación en lo que va de año","10 Enseñanza",0
"11485","2012M12","Variación en lo que va de año","10 Enseñanza",10.5
"11486","2012M11","Variación en lo que va de año","10 Enseñanza",10.4
"11487","2012M10","Variación en lo que va de año","10 Enseñanza",10.3
"11488","2012M09","Variación en lo que va de año","10 Enseñanza",1
"11489","2012M08","Variación en lo que va de año","10 Enseñanza",0.1
"11490","2012M07","Variación en lo que va de año","10 Enseñanza",0.1
"11491","2012M06","Variación en lo que va de año","10 Enseñanza",0.1
"11492","2012M05","Variación en lo que va de año","10 Enseñanza",0.1
"11493","2012M04","Variación en lo que va de año","10 Enseñanza",0.1
"11494","2012M03","Variación en lo que va de año","10 Enseñanza",0.1
"11495","2012M02","Variación en lo que va de año","10 Enseñanza",0.1
"11496","2012M01","Variación en lo que va de año","10 Enseñanza",0.1
"11497","2011M12","Variación en lo que va de año","10 Enseñanza",2.8
"11498","2011M11","Variación en lo que va de año","10 Enseñanza",2.8
"11499","2011M10","Variación en lo que va de año","10 Enseñanza",2.7
"11500","2011M09","Variación en lo que va de año","10 Enseñanza",0.7
